Numero_Facture,Date_vente,Numero_produit_vendu,Qte_vendu,Numero_point_vente
1111188811988,1987-10-26,0008980382741,3,16615180
1111133364729,1988-04-13,0008669924200,4,60005193
1111192418777,2005-06-21,0001208184042,6,11307850
1111137102952,1987-10-15,0000008441065,3,14846071
1111185307590,2012-01-18,0008090208108,1,48874568
1111154493774,1997-07-21,0004928422456,5,11307850
1111165695433,1996-11-02,0005069053462,1,21023597
1111163416689,2016-11-06,0003680487840,3,25004265
1111164669350,1971-06-16,0000008441065,2,14846071
1111112983743,2010-07-08,0001946548175,1,60005193
1111190786908,1989-06-17,0008280738590,2,60005193
1111168772124,2007-12-04,0003653498644,3,60005193
1111102269079,1989-01-25,0001598801758,1,21023597
1111106801664,1989-09-15,0001409350109,5,12362221
1111133339741,2007-05-23,0007665695138,6,48874568
1111120220939,2015-01-28,0008523384669,2,21023597
1111144278312,1977-03-08,0003990446681,4,16615180
1111178259059,1984-08-18,0004420948058,1,21023597
1111147037114,2004-01-31,0004482941837,5,60005193
1111102693799,1990-08-02,0002620191588,6,14846071
1111189079707,2004-01-11,0005314669905,2,14846071
1111142685051,1979-08-31,0008397359916,5,12362221
1111138391096,2004-12-23,0008345387879,4,25004265
1111136479314,2008-05-02,0000211415907,3,14846071
1111169957940,2010-08-03,0008345387879,2,12362221
1111142008843,1987-09-10,0002894887538,5,21023597
1111125255004,2001-05-29,0004928775934,3,14846071
1111165004167,1987-03-25,0002819717964,3,14846071
1111180294147,2017-07-23,0009867864152,,11307850
1111163027687,1973-04-19,0000327459185,6,12362221
1111173931899,2012-07-04,0008090208108,6,48874568
1111154046789,2017-12-07,0004333559662,5,25004265
1111137622214,1985-08-08,0002819717964,5,16615180
1111135909249,1974-03-30,0005132480843,1,16615180
1111106392063,2012-06-06,0001208184042,2,60005193
1111139595059,1985-09-03,0005044804621,6,11307850
1111175399406,1978-11-30,0004333559662,4,11307850
1111176083588,2013-01-22,0007558991293,2,25004265
1111188831825,2018-05-05,0005360257996,4,48874568
1111134488745,1975-06-04,0004928422456,4,14846071
1111129537380,1996-06-06,0003857377776,5,25004265
1111147675279,1987-09-30,0001598801758,2,12362221
1111174328124,2015-12-08,0003990446681,4,48874568
1111116116109,1993-02-20,0005329006979,1,48874568
1111102410068,1980-09-11,0008935725197,4,16615180
1111126887259,1984-09-03,0005591775122,4,12362221
1111183185312,1994-11-18,0000008441065,6,48874568
1111177822506,2007-09-27,0007825099608,1,14846071
1111152482497,2013-12-02,0001946548175,2,14846071
1111140468885,1988-07-14,0009885913702,2,11307850
1111102586725,1973-04-14,0000920424979,3,11307850
1111136022213,2013-10-19,0009704202529,2,14846071
1111167453659,1999-01-28,0001510812688,2,14846071
1111158336190,1971-01-26,0004692449871,3,21023597
1111167262497,2018-08-22,0003260718456,1,21023597
1111188874020,2002-02-04,0005329006979,2,14846071
1111156798006,2020-05-25,0000963002721,5,16615180
1111147178978,1998-08-05,0001382880433,6,21023597
1111106618446,1987-10-18,0003653498644,6,25004265
1111166914557,2008-02-03,0000327459185,3,25004265
1111172146904,1998-07-13,0003653498644,5,11307850
1111170572828,2013-11-19,0003686451623,4,11307850
1111170662307,1993-05-23,0007825099608,4,14846071
1111188255508,2012-11-02,0005674791629,1,60005193
1111149544801,2014-02-24,0009119964128,2,25004265
1111159064467,1974-07-04,0004482941837,5,14846071
1111169747909,2010-08-30,0009867864152,2,11307850
1111127201948,2019-09-04,0003260718456,3,25004265
1111105540779,2008-11-21,0005216906801,2,21023597
1111188791358,1995-11-22,0004482941837,2,11307850
1111106145843,1992-10-18,0006972019101,3,12362221
1111186195080,1986-01-19,0002392864208,6,14846071
1111180157282,2014-11-18,0002643953675,1,11307850
1111190637330,1978-03-06,0007825099608,6,12362221
1111129013730,1985-04-24,0000920424979,2,25004265
1111158612980,1989-07-12,0000327459185,1,14846071
1111113613441,1991-11-02,0005216906801,3,21023597
1111198406853,2010-01-20,0008280738590,6,60005193
1111100578814,2015-04-05,0000126626962,3,21023597
1111102380439,2018-10-17,0004603470390,4,48874568
1111111429532,1995-07-02,0001218756833,5,11307850
1111195435306,1977-02-22,0002499813567,5,60005193
1111125878951,1983-05-21,0008980382741,6,21023597
1111125633970,1972-02-12,0009885913702,4,48874568
1111187346030,2018-08-17,0000327459185,3,21023597
1111107432003,2019-12-17,0008711679478,4,21023597
1111194173315,1994-12-30,0008523384669,1,25004265
1111166597248,1997-02-22,0001131084181,6,60005193
1111183424220,1980-10-05,0004333559662,1,14846071
1111156255011,1992-07-22,0002894887538,3,11307850
1111124386006,1997-04-19,0003132714456,2,48874568
1111192082329,1995-08-29,0001409350109,5,25004265
1111186509979,2014-04-06,0003990446681,5,12362221
1111178937759,1970-11-21,0001598801758,2,14846071
1111157602807,2016-07-19,0000327459185,3,48874568
1111157239973,1981-12-24,0000963002721,5,16615180
1111155050518,1988-06-20,0003686451623,6,60005193
1111116099822,2005-01-24,0003260718456,1,48874568
1111159200537,2001-06-28,0005841795580,5,16615180
1111159094037,1979-02-12,0004676791651,3,21023597
1111124678170,1999-09-02,0005044804621,6,11307850
1111152517168,1972-02-09,0004676850198,3,11307850
1111112781417,1993-01-09,0008397359916,6,14846071
1111122773907,1997-02-25,0005216906801,2,25004265
1111158587509,2008-08-15,0006052084814,4,60005193
1111142100257,1975-06-16,0001946548175,6,25004265
1111139066160,2020-11-22,0001208184042,1,12362221
1111199864324,2003-02-27,0005329006979,5,11307850
1111127734019,2007-04-16,0001859573363,3,48874568
1111152593162,1975-05-16,0005216906801,1,16615180
1111163252454,1970-10-22,0004692449871,6,60005193
1111169963774,1985-07-22,0002894887538,1,14846071
1111175782024,2014-01-03,0008397359916,2,12362221
1111164742961,1985-02-01,0005841795580,3,16615180
1111112014348,1972-02-14,0004928775934,4,16615180
1111147878748,1975-01-18,0007665695138,1,11307850
1111181151012,2010-08-28,0006851969022,6,14846071
1111128685464,2020-09-22,0006851969022,4,60005193
1111185663603,2010-11-22,0000126626962,6,11307850
1111105442707,2013-07-25,0001240090080,4,12362221
1111162999183,2011-08-19,0000428534378,2,14846071
1111107571603,2001-05-25,0001208184042,3,16615180
1111115720277,2010-07-17,0005132480843,5,21023597
1111149463911,1971-11-17,0005674791629,3,11307850
1111171116366,1982-07-21,0004676850198,4,48874568
1111110031644,1977-04-01,0006178653116,6,16615180
1111159238301,1990-12-03,0004676850198,3,25004265
1111148715097,2006-10-31,0001217303243,6,14846071
1111122579998,2021-01-15,0002643953675,4,60005193
1111121874827,1987-11-03,0008090208108,1,25004265
1111147416407,1998-07-28,0000285143737,4,14846071
1111162956445,1971-12-29,0009885913702,1,60005193
1111103273099,1981-02-04,0004603470390,2,12362221
1111105830696,2014-04-07,0008280738590,6,12362221
1111170230629,1973-04-09,0005314669905,2,16615180
1111198901501,2015-10-26,0008090208108,6,25004265
1111163561723,2019-09-26,0003653498644,6,11307850
1111198176084,1979-04-15,0003949242258,4,11307850
1111130886255,1994-05-22,0004928775934,6,11307850
1111135047910,1996-06-06,0003680487840,3,16615180
1111149915090,1989-04-25,0006894968655,5,48874568
1111139462634,2003-08-19,0001217303243,2,11307850
1111185681027,1984-11-15,0004333559662,3,12362221
1111159121139,2014-08-09,0007922798534,4,25004265
1111157217735,1996-02-05,0008345387879,4,21023597
1111116080486,2018-06-03,0003686451623,2,25004265
1111174046554,1985-02-04,0002643953675,2,11307850
1111197020784,1995-08-22,0006894968655,1,25004265
1111181730187,1991-06-13,0001409350109,4,16615180
1111130431523,1972-02-04,0003686451623,6,11307850
1111152919177,2006-08-02,0002819717964,4,25004265
1111168427444,1975-04-25,0003857377776,4,16615180
1111158087979,1994-02-19,0004333559662,2,11307850
1111113058532,1990-12-12,0005686293098,5,11307850
1111171814194,2016-02-19,0003228374021,3,11307850
1111133168495,1992-05-08,0005674791629,6,21023597
1111188688597,1972-03-08,0003857377776,3,14846071
1111184147913,2010-07-21,0003990446681,6,25004265
1111135447338,2016-07-31,0000942881804,4,14846071
1111134310862,1987-04-19,0004603470390,4,60005193
1111132517386,1989-09-25,0005841795580,6,14846071
1111119574074,1970-09-04,0005329006979,2,11307850
1111191697722,1972-05-31,0002499813567,5,48874568
1111119579376,1993-09-14,0001598801758,4,16615180
1111118493277,1990-01-04,0002643953675,3,60005193
1111135974193,2000-09-08,0006052084814,5,48874568
1111135062203,1991-12-03,0001510812688,5,21023597
1111103706719,1994-11-24,0005360257996,4,11307850
1111156808941,2016-06-03,0002499813567,4,14846071
1111187895064,1975-04-15,0006098095706,6,14846071
1111162785694,1972-06-28,0003228374021,6,12362221
1111110498638,1989-02-05,0005841795580,3,14846071
1111125701099,1973-01-15,0007017913088,4,12362221
1111150774730,1984-07-16,0003260718456,3,25004265
1111196194417,1984-07-28,0007558991293,4,16615180
1111173378335,1991-07-14,0005360257996,5,12362221
1111142275696,1975-11-09,0003990446681,1,25004265
1111179978676,2007-04-03,0008980382741,3,14846071
1111190883966,1994-07-21,0005132480843,3,48874568
1111135347782,1984-09-01,0001859573363,3,16615180
1111107508562,2007-03-18,0001382880433,2,21023597
1111107590451,1992-03-05,0001946548175,6,12362221
1111186359895,2002-01-06,0004676791651,4,60005193
1111144584895,1997-02-03,0004420948058,4,60005193
1111166470947,1984-10-26,0004676791651,6,14846071
1111158604916,1990-04-09,0002392864208,3,11307850
1111125393416,1984-01-29,0001218756833,5,21023597
1111172776699,2017-07-14,0005044804621,3,48874568
1111126720266,2012-01-01,0008661021037,2,12362221
1111127536125,1990-11-18,0006442639587,3,60005193
1111170624909,2005-11-19,0003132714456,5,21023597
1111162757530,1971-03-18,0001946548175,4,16615180
1111108396847,1974-03-10,0004692449871,4,16615180
1111198201083,1976-03-12,0009704202529,1,21023597
1111150514206,1981-08-07,0008345387879,3,25004265
1111112977728,1983-06-14,0006178653116,3,48874568
1111114020927,2021-01-12,0007341871573,1,25004265
1111126295849,2008-08-02,0008980382741,3,11307850
1111127959146,2006-10-29,0003132714456,3,14846071
1111141041056,2015-10-07,0005044804621,6,16615180
1111169901837,1986-05-04,0005132480843,4,25004265
1111198643241,1999-04-06,0008345387879,4,60005193
1111161796066,1984-07-24,0009803372673,5,16615180
1111128049068,1979-08-07,0001859573363,3,11307850
1111103601304,2012-10-18,0003680487840,6,14846071
1111106740536,2003-12-10,0001131084181,5,25004265
1111108743702,1971-12-25,0005360257996,5,11307850
1111180370179,2016-10-13,0004603470390,3,14846071
1111139863493,2012-10-04,0005314669905,1,11307850
1111196632971,1974-12-29,0000428534378,6,16615180
1111101319805,1979-10-09,0002643953675,3,60005193
1111118008068,1971-10-16,0004692449871,2,14846071
1111153098338,1972-02-29,0005686293098,1,11307850
1111158743462,1999-11-15,0006178653116,1,12362221
1111196033525,2020-04-28,0009119964128,4,16615180
1111178798008,1999-12-04,0006972019101,5,16615180
1111124736788,2010-05-16,0008935725197,5,16615180
1111114213091,1983-01-01,0000126626962,6,11307850
1111149050562,1987-08-25,0004240739478,2,11307850
1111186570870,1995-05-11,0009704202529,5,14846071
1111110564371,1993-04-07,0008711679478,6,16615180
1111142615515,1999-09-18,0003260718456,5,16615180
1111146950124,1982-07-08,0006442639587,2,11307850
1111107211325,1982-05-02,0001285311706,5,14846071
1111176192839,1979-12-01,0006894968655,3,12362221
1111162221260,2008-05-27,0003990446681,5,14846071
1111125493512,2007-10-17,0008661021037,1,48874568
1111113138364,1978-09-15,0004928422456,3,12362221
1111196216867,1978-01-12,0003724533342,6,21023597
1111147497239,1973-10-03,0000285143737,4,48874568
1111145717896,1998-03-19,0002392864208,1,25004265
1111117890503,1984-01-21,0006442639587,1,14846071
1111177768910,2014-01-09,0001946548175,4,12362221
1111184018053,1970-03-20,0004420948058,3,14846071
1111110404615,2019-11-30,0000428534378,2,12362221
1111149223423,2019-12-07,0004676791651,1,11307850
1111168340163,2018-07-29,0005591775122,2,48874568
1111137186433,1988-03-30,0002392864208,6,48874568
1111122615320,2016-01-04,0004333559662,2,48874568
1111126550177,2001-10-06,0000008441065,5,60005193
1111108755767,1982-06-29,0009885913702,2,16615180
1111196955292,2005-04-01,0002819717964,5,60005193
1111170523189,2007-09-14,0006851969022,1,21023597
1111162934832,2008-09-25,0006619277758,3,16615180
1111135938447,1972-08-16,0008397359916,2,16615180
1111127945538,2000-05-27,0001859573363,3,25004265
1111107762681,1990-06-21,0006178653116,1,48874568
1111184338007,2006-05-31,0000285143737,1,12362221
1111182745043,2021-09-04,0002894887538,6,48874568
1111103756240,1990-08-09,0008980382741,4,14846071
1111175501496,1982-01-17,0002819717964,6,60005193
1111136754916,2010-02-19,0008090208108,6,12362221
1111165958712,1977-07-07,0009119964128,3,12362221
1111180817865,1986-02-25,0007610661010,5,11307850
1111174562368,2016-01-12,0006052084814,5,11307850
1111127406350,2006-02-26,0008397359916,4,21023597
1111107044138,1972-05-17,0003724533342,3,12362221
1111119492477,2007-06-23,0001598801758,4,48874568
1111158112527,2011-10-26,0007859520307,5,21023597
1111153240737,2008-01-06,0004692449871,2,48874568
1111136563266,1987-05-14,0008523384669,3,21023597
1111181949282,2017-06-30,0008345387879,2,60005193
1111164423129,1974-10-08,0008397359916,6,16615180
1111152290283,1972-03-19,0008711679478,3,11307850
1111167350958,1990-10-03,0004692449871,1,60005193
1111186670419,1988-10-10,0007341871573,5,12362221
1111136532996,2011-08-11,0009721407105,1,11307850
1111196372495,1978-03-06,0004420948058,2,60005193
1111162438033,2007-01-13,0000285143737,1,25004265
1111174464112,2010-01-21,0009867864152,5,14846071
1111152335502,2014-07-05,0008523384669,2,48874568
1111194926591,1994-05-01,0008397359916,3,21023597
1111113794607,1997-08-06,0000942881804,6,48874568
1111148749672,2020-06-17,0006052084814,4,21023597
1111194230001,1991-07-06,0009885913702,5,25004265
1111131434530,1982-12-23,0001208184042,1,11307850
1111132405997,1986-10-22,0006619277758,6,16615180
1111174301974,1980-04-05,0006894968655,2,60005193
1111190452919,1999-03-03,0004240739478,1,21023597
1111182017515,1994-07-21,0007825099608,5,48874568
1111123615428,1996-04-06,0003260718456,1,48874568
1111164849837,1973-09-17,0000428534378,6,14846071
1111173865354,1991-06-29,0006098095706,3,25004265
1111124398535,1997-05-24,0002643953675,6,60005193
1111189964812,1999-02-22,0005216906801,3,12362221
1111194803625,1990-05-18,0005674791629,3,12362221
1111142304020,2009-01-14,0008980382741,2,48874568
1111175466252,1991-01-21,0003132714456,2,11307850
1111183728120,2009-01-13,0003132714456,5,16615180
1111131195769,1991-07-26,0003724533342,6,11307850
1111102374094,1972-11-14,0005360257996,5,11307850
1111159786178,1998-02-28,0002894887538,4,11307850
1111109681355,1971-02-24,0006619277758,5,14846071
1111113447480,2014-12-26,0001208184042,1,14846071
1111123653192,1977-10-01,0006098095706,6,60005193
1111102575385,1979-04-27,0004482941837,2,60005193
1111167692096,2016-07-01,0005069053462,5,25004265
1111176451691,1980-07-08,0005591775122,5,25004265
1111129192763,1992-09-27,0001131084181,6,12362221
1111105116820,1970-01-10,0006851969022,6,60005193
1111143861652,1984-09-24,0002620191588,5,48874568
1111163943567,1990-03-23,0003857377776,4,14846071
1111157006056,1994-05-16,0004692449871,6,11307850
1111190647858,1980-10-03,0001422080632,3,12362221
1111146787560,2004-04-29,0005841795580,4,14846071
1111128984925,1988-07-27,0002643953675,6,11307850
1111135699027,1996-06-30,0000963002721,2,21023597
1111147071088,2014-11-11,0008397359916,3,12362221
1111127467016,1999-04-23,0007922798534,4,14846071
1111191542442,2016-09-21,0005314669905,5,11307850
1111137278954,1993-03-11,0001422080632,5,48874568
1111156933193,1998-04-15,0009721407105,2,25004265
1111137001644,2008-06-28,0008280738590,3,25004265
1111152544713,2002-07-05,0005686293098,3,11307850
1111188321623,1997-10-23,0008345387879,5,60005193
1111141233505,1989-08-20,0002819717964,1,14846071
1111131621626,2011-02-07,0007665695138,5,11307850
1111193311152,2001-01-27,0000365625573,2,25004265
1111139909924,2014-10-13,0006851969022,3,12362221
1111169039721,1984-08-20,0009885913702,1,48874568
1111194802499,2004-05-23,0005216906801,2,60005193
1111152454791,2016-03-27,0007825099608,1,25004265
1111114919160,1981-05-05,0002499813567,4,21023597
1111138998325,2014-08-29,0005069053462,3,60005193
1111165326917,1980-11-30,0006098095706,1,25004265
